feature_id	SRR14935707	SRR14935708	SRR14935709	SRR14935710	SRR14935703	SRR14935704	SRR14935705	SRR14935706
SORBI_3009G122350	0	1	0	0	0	0	0	0
SORBI_3009G122375	54	61	25	37	28	38	48.009	13
SORBI_3009G122400	29	10	157	64	152	29	34	143
SORBI_3009G122500	534	554	400.057	469	393	397	582.719	350.992
SORBI_3009G122600	16	10	6	7	8	6	3	3
SORBI_3009G122700	0	0	0	0	0	0	0	0
SORBI_3009G122800	118	82	140.897	126	120	84	119	90.001
SORBI_3009G122900	118.128	107.462	68.457	98.01	51.248	79.007	134.971	58.358
SORBI_3009G123000	2	1	3	3	2	2	0	5
SORBI_3009G123100	1	0	0	1	0	0	0	0
SORBI_3009G123300	370	372	146	316.997	107	189	356	80
SORBI_3009G123400	0	0	1	0	1	0	1	0
SORBI_3009G123500	70	156	51	84	66	29.979	48	25
SORBI_3009G123600	79	108	60	56	49	41	72	40
SORBI_3009G123700	25	15	18	13	14	17	13	19
SORBI_3009G123733	0	0	0	0	0	0	0	1
SORBI_3009G123766	515.013	408.889	462.841	540.205	498.611	448.651	648.39	353.729
SORBI_3009G123800	10.724	0	7.172	6.648	8.394	0	0	0
SORBI_3009G123900	700	1090	396.001	932.466	283	478	527.074	322
SORBI_3009G124000	651	727.622	490.157	561.036	498	478.085	583.143	525.998
SORBI_3009G124100	1	1	1	0	4	0	0	1
SORBI_3009G124200	47	42	44	20	37	51	50	25
SORBI_3009G124300	0	0	0	0	0	0	0	0
SORBI_3009G124400	133	133	105	115	80	95	150	89
SORBI_3009G124600	526	383	247	379	203	439.022	531	136
SORBI_3009G124700	493	432	420.499	460	387	466.29	584	305
SORBI_3009G124800	20	9	9	8	4	13	14	4
SORBI_3009G124900	131	197	77	132	86	88	152	45
SORBI_3009G124850	0	0	0	0	0	0	0	0
SORBI_3009G125000	380	323	313	333	291	251.989	404	265
SORBI_3009G125100	1	0	0	0	4	0	0	1
SORBI_3009G125200	0	0	0	0	0	0	0	0
SORBI_3009G125300	106	57	78	49.018	60	62	61	15
SORBI_3009G125400	338	285	232.01	351	118	208	261	180
SORBI_3009G125500	3	4	2	2	2	0	2	7
SORBI_3009G125600	47.982	57	56	55	61.988	33	68.998	31
SORBI_3009G125700	0	0	0	0	0	0	0	0
SORBI_3009G125800	11	2	38	13	28	17	18	10
SORBI_3009G125850	0	0	0	0	1	0	0	0
SORBI_3009G125900	467	637	201	349	256	480	559.995	212
SORBI_3009G126000	455	406	359	416	460	385	338	491
SORBI_3009G126100	334	202	271	261.957	194.947	240	304.067	180
SORBI_3009G126200	0	0	0	0	0	0	0	0
SORBI_3009G126300	1259	1116	1159.629	1041.407	1131	1034	1194	1120.11
SORBI_3009G126400	459.021	440	403	413	374	345	440	272
SORBI_3009G126500	51	49	48	56	36	54	80	24
SORBI_3009G126600	391.006	361	287	426	252	312.82	452	209
SORBI_3009G126700	197	200	146.6	207	200	160	196	130
SORBI_3009G126800	87.69	49.514	111.109	69.006	170.889	65	167.526	66.012
SORBI_3009G126900	1175.859	1161	892.989	972.999	831	816.06	1350.996	466
SORBI_3009G127000	558	182	633	393	590	387	481.001	572.99
SORBI_3009G127100	1	0	1	1	0	0	0	4
SORBI_3009G127201	7	6	6	6	16	5	1	10
SORBI_3009G127300	30	31	32	21	41	10	22	33.892
SORBI_3009G127400	241	204	143	273	95	200	285	77
SORBI_3009G127500	104	93	53	88.999	31	97	83.001	23
SORBI_3009G127600	18	10	12	4	6	12	18	7
SORBI_3009G127700	10	25	6	19	10	8	12	4
SORBI_3009G127800	37	34	19	33	20	22	24	26
SORBI_3009G127900	417.475	522.784	240.983	481.818	361.088	351.004	492.141	140.673
SORBI_3009G128000	69	78	72	61	47	53	129	33
SORBI_3009G128200	2	3	3	4	2	2.045	13	1.025
SORBI_3009G128101	0	0	0	0	0	0	0	0
SORBI_3009G128300	84	44	25	67	72	31	56	95
SORBI_3009G128400	38	47	29	37	20	19	41	8
SORBI_3009G128500	1131.304	1153	679.002	876	530	853	1010.001	448
SORBI_3009G128600	13	8	5	7	6	5	14	3
SORBI_3009G128700	9	1	20	14	28	6	15	30
SORBI_3009G128800	32	12	24	9	26	18	84	27
SORBI_3009G128901	2	7	2	1	0	1	4	1
SORBI_3009G129000	1940.478	1308.004	1533.979	2064.874	1253	1366	1235	1780.925
SORBI_3009G129100	335.374	210.278	281	282.847	206	231.22	357	205.05
SORBI_3009G129300	217	175	138	234	99	201	281.918	53
SORBI_3009G129400	123.629	97.345	143.001	118	148	100	141.004	87.975
SORBI_3009G129500	164	298	115	206.978	121	80	151.979	65
SORBI_3009G129600	479.089	509	405.441	583.784	425	352	519	377.019
SORBI_3009G129650	1	1	1	0	0	1	3	2
SORBI_3009G129700	0	0	0	0	0	0	0	0
SORBI_3009G129800	1677.921	1892	990	1461	865	1558.411	1862.167	698
SORBI_3009G129900	506	716	467	643.966	398	362.022	479	346
SORBI_3009G130000	357.997	364.355	307.005	488	389	192	237	312
SORBI_3009G130100	85	86	102	96	214	57	105	74
SORBI_3009G130200	4	4	2	3	8	0	2	7
ENSRNA049444003	0	0	0	0	0	0	0	0
SORBI_3009G130300	0	0	1	1	1	0	1	0
SORBI_3009G130400	197.191	234.911	110.061	166.649	110.971	105.348	190.877	102.341
SORBI_3009G130500	100.002	131.998	64	91	56.002	113	122	30
SORBI_3009G130600	118	190	37	129	50	60	106	48
SORBI_3009G130700	120	104.923	43	90	4	48	87.995	5
SORBI_3009G130800	5	6	1	6	0	1	13	0
SORBI_3009G130900	2094.512	1620	1781	1508.006	847	1924.999	920	756
SORBI_3009G130966	0	0	0	0	0	0	0	0
SORBI_3009G131032	1	0	0	0	0	0	0	0
SORBI_3009G131100	3490.645	3653.92	3158.077	3349.162	3452	2251.847	3710.926	4049.958
SORBI_3009G131200	4	4	3	5	0	6	6	3
SORBI_3009G131300	1479.125	1400.002	1136.004	1325.258	1211	1127.829	1246.769	1012
SORBI_3009G131400	4	2	11	2	25	0	4	13
SORBI_3009G131500	423.592	328	267	367.131	247	207	335.998	218.076
SORBI_3009G131550	44	63	35	40	22	34	39	5
SORBI_3009G131600	111	102.979	83	84	47	80.022	154	38
SORBI_3009G131800	87	117	34	100	16	63	126	17
SORBI_3009G131900	94	90	71	73	51.998	74	107	52
SORBI_3009G132000	134.999	106	50	101.999	14	87.999	191.999	15
SORBI_3009G132100	658.312	439.002	420.749	443.217	391.76	330.255	601.954	236
SORBI_3009G132200	0	0	0	1	1	2	2	1
SORBI_3009G132400	14	19	12	17	22	15	23	14
SORBI_3009G132650	37.598	48.829	23.205	34.103	20.412	25.693	44.105	28.905
SORBI_3009G132600	86.403	135.164	68.797	82.897	49.59	70.307	89.886	44.095
SORBI_3009G132700	378	339	315	404	254	288	418.091	165
SORBI_3009G132800	206.999	306.007	114.998	141	87.999	135	177.009	82
SORBI_3009G132900	5588.3	4565	3581.778	3395.542	1564.001	2650.993	4722.006	751
SORBI_3009G133000	0	0	0	0	0	0	0	0
SORBI_3009G133100	67	86	45	62	46	32	37	21
SORBI_3009G133201	0	0	0	0	0	0	0	0
SORBI_3009G133300	0	0	0	0	0	0	0	0
SORBI_3009G133400	88	95	62	64	90	66	103	34
SORBI_3009G133500	996.001	1008.138	489	674	619	617	699	417
SORBI_3009G133600	67	89	40	67.255	54	44	40	42
SORBI_3009G133700	145.146	142	62	158	23	99	189	22
SORBI_3009G133800	18	5	15	27	3	4	8	48
ENSRNA049481001	0.5	1	0	0	0.5	0.5	0.5	0.5
ENSRNA049480996	0	0	0	0	0	0	0	0
ENSRNA049481022	0.98	0	0	0	0	0	0	0
SORBI_3009G133900	5	0.999	2	2.001	2	8	15.001	0.999
SORBI_3009G134000	2	2	0	0	1	0	0	2
SORBI_3009G134200	2	0	2	3	0	3	1	0
SORBI_3009G134300	37	22	28	26	10	30	11	8
SORBI_3009G134400	16	20	17	16.013	17	16	16	11
SORBI_3009G134450	0	0	3	0	4	0	1	1
SORBI_3009G134500	432	446	362.077	408.214	357	299	429.778	260
SORBI_3009G134600	2038.999	965	3452.668	1705	3971	1480.884	3057.925	3055.616
SORBI_3009G134700	0	1	2	1	18	2	8	12
SORBI_3009G134766	1	0	1	0	1	1	3	1
SORBI_3009G134832	2	1	5	3	21	5	7	13
SORBI_3009G134900	178	191	173	140	265	140	246	106
SORBI_3009G135000	1065.021	970	945.238	891.206	933	861.14	1162.827	804.003
SORBI_3009G135100	2015	1337	4174.038	3208.038	7343.524	2618.747	2668.041	7726.867
SORBI_3009G135300	157	112.999	99	156	94.999	105.001	127.999	60
SORBI_3009G135400	0	0	0	0	0	0	0	0
SORBI_3009G135500	1568.973	1306	1578.68	1327.003	529	934	1741.014	776
SORBI_3009G135550	1	0	8	0	18	0	3	37
SORBI_3009G135600	1470.052	1265	1094	1385.888	981	1040.791	1053.519	1199
SORBI_3009G135800	3521.041	3904	2690.679	3327.804	2304.624	2647.428	2697.066	2004
SORBI_3009G135900	3768.433	3047.276	2366.45	3298.863	2461	2547	3538.004	2176
SORBI_3009G136000	9	10	9	12	14	15	13	15
SORBI_3009G136100	339.277	188.004	318	425	321	62	219	740
SORBI_3009G136200	75	35	36	42	45	58	68	24
SORBI_3009G136300	3	1	3	6	6	3	1	9
SORBI_3009G136400	5192.97	3352	11097.368	6099.564	8691	4242.158	6231.403	7767.974
SORBI_3009G136500	9	7	3	4	1	2	2	11
SORBI_3009G136600	5	0	0	1	3	0	2	1
SORBI_3009G136700	19	32	14	21.006	56	6	2	46
SORBI_3009G136800	1	0	0	0	0	0	0	0
SORBI_3009G136900	217	168	164	303	88	72	123	213
SORBI_3009G136950	0	0	0	0	0	0	0	0
SORBI_3009G137000	260.002	146.97	234.143	154	194.295	206.338	412.001	138.299
SORBI_3009G137100	563.259	623.4	362.834	489.549	502.305	297.507	414.36	272.065
SORBI_3009G137200	5356.817	4433	3683.2	4502.929	3375	3720.096	4964.657	3286.643
SORBI_3009G137300	24	14	6	16	10	16	16	4
SORBI_3009G137401	0	0	0	0	1	0	0	0
SORBI_3009G137500	1	0	2	2	5	0	0	7
SORBI_3009G137600	0	0	0	0	0	0	0	0
SORBI_3009G137700	719.14	904.882	441	684	358	531	804.493	342
SORBI_3009G137800	1838.962	1537.837	2296.834	2231.899	2898	1440.085	2148.622	2988
SORBI_3009G137900	184	156	231	197	191	146	184.066	197
SORBI_3009G138000	661	418	545.002	569.982	555	433	496	508.204
SORBI_3009G138100	314	426	248	380.008	314.13	215	192	294
SORBI_3009G138200	3115.922	2040	2661.683	2896.937	2627	1751.861	1993.354	2947.038
SORBI_3009G138300	5	23	2	3	2	4	3	0
SORBI_3009G138401	3	0	1	1	1	2	0	1
SORBI_3009G138500	0	0	0	0	0	0	0	0
SORBI_3009G138700	267.999	370.667	236.999	286.008	187	248.003	308	206
SORBI_3009G138800	673	743	601.999	720	725.999	505.001	670.062	454
SORBI_3009G138900	453	391	142	359	55	226.455	361	23
SORBI_3009G139000	1630.38	1430.387	794.924	1399.776	1006.326	1192	1494.045	485.565
SORBI_3009G139100	5.62	0	1.632	4.317	3.674	0	1.912	1.435
SORBI_3009G139200	161.315	169.694	100.469	157.165	78.278	192.14	304.116	63.655
SORBI_3009G139300	86	131	82	94	66	67	104	40
SORBI_3009G139400	80	88	43	77	57	47	80	49
SORBI_3009G139500	0	0	0	0	0	0	0	0
SORBI_3009G139600	2	0	1	0	1	0	1	0
SORBI_3009G139700	0	0	2	0	0	0	3	0
SORBI_3009G139800	1766.927	1822.363	1189.869	1395.278	1036	1420	1828.643	1207.994
SORBI_3009G139900	3013.113	3214.35	2146	2676.686	1788	2047	2725.472	1543
SORBI_3009G140000	1	0	0	0	0	0	0	0
SORBI_3009G140150	10	6	2	5	41	3	3	26
SORBI_3009G140300	295	222	173.001	245	96	234	267	39
SORBI_3009G140400	44	44	35	44	31	47	68	20
SORBI_3009G140500	1	2	2	1	1	1	1	0
SORBI_3009G140600	131	102	80	144	49	115	188	30
SORBI_3009G140700	395	468	268	343	208	242	377	200
SORBI_3009G140800	9983.155	5655.996	8512.588	9573.128	6606.063	9567.413	9815.213	8168.758
SORBI_3009G140900	25	26	11	21	11	16	22	19
SORBI_3009G141000	228	197	127	152.59	100	143	166.072	73
SORBI_3009G141100	2	4	2	0	6	0	3	3
SORBI_3009G141201	343	265	478	381	681	311	538.965	620
SORBI_3009G141300	0	0	2	1	0	0	0	0
SORBI_3009G141400	320	309	206	246.43	248	165	236	203
SORBI_3009G141500	8	0	32	24	23	4	7	39
SORBI_3009G141700	258	288	187	258.026	176	176	237	305
SORBI_3009G141800	2317	1770.999	2137.849	2186.326	2486	2023	3103	2543.679
SORBI_3009G141900	1.999	3.668	0	0.993	0.998	0	1	0.996
SORBI_3009G142000	596.037	567	531.071	659	509	557	587.383	428
SORBI_3009G142100	0	0	0	0	3	0	1	0
SORBI_3009G142200	64	51	185.001	84	368.001	63	69	332
SORBI_3009G142300	29	18	26	31	35	24.996	33	18
SORBI_3009G142400	4	2	18	3	12	4	4	9
SORBI_3009G142500	78	88	76	126.858	97	27	90	165
SORBI_3009G142600	71	97	27	49.959	137	21	18	38
SORBI_3009G142700	0	0	0	0	0	0	0	0
SORBI_3009G142800	413	236	370.338	499	1339.959	153	381.58	1312.999
SORBI_3009G143000	1238	550	1293	1099.891	1032.001	1172.986	1326.51	1290
SORBI_3009G142900	0	0	0	0	0	0	0	0
SORBI_3009G143100	952.43	689	410	805	91	416.939	1121	61
SORBI_3009G143200	1	1	2	4	4	2	2	4
SORBI_3009G143300	1987.057	2599	1121.603	2235.177	1579	781.233	1114.06	1018.024
SORBI_3009G143400	1357	1205	1909	1705.055	3037	924.088	1377.007	3740.86
SORBI_3009G143500	1	7	1	3	0	1	4	1
SORBI_3009G143600	0	0	0	0	0	0	0	0
SORBI_3009G143700	17295.987	17000.775	12318.588	15314.307	14526.93	11050.248	12793.757	12677.932
SORBI_3009G143750	0	0	0	0	0	0	0	0
SORBI_3009G143800	522.003	662	411.967	469	335.038	427	644.134	257
ENSRNA049995738	0	1	0	0	0	0	0	0
SORBI_3009G143900	236.946	196.027	101	190.807	97	180.021	201.824	89
SORBI_3009G144050	18.055	14.973	8	39.193	7	21.98	17.176	9
SORBI_3009G144200	177.011	272	82	229	91	92	95	161
SORBI_3009G144300	445	496.999	348.764	397	246	388	727.921	240
SORBI_3009G144400	0	0	0	0	0	0	0	0
ENSRNA049443991	0	0	0	0	0	0	0	0
SORBI_3009G144500	11.832	11.376	19.665	19.943	23.431	12.006	6.528	19.981
SORBI_3009G144600	866.232	1332.676	367.802	1107.035	742.277	257.919	302.936	654.894
SORBI_3009G144700	66.922	114.324	26.22	73.514	63.834	11.081	29.064	36.106
SORBI_3009G144800	79.999	68.002	40.001	95.995	167.798	18	43.355	187.282
SORBI_3009G144900	116	109.998	169.999	226.005	473.091	74	85.645	478.114
SORBI_3009G145000	44	42	30	17	128	6	3	202
SORBI_3009G145101	169.145	216.598	135.149	146.515	121.685	133.425	229.77	70.468
SORBI_3009G145200	0	0	0	0	0	0	2	0
SORBI_3009G145350	0	0	0	0	1	0	0	0
SORBI_3009G145500	14.629	3.548	27.847	28.245	190.937	16.505	36.512	143.544
SORBI_3009G145600	9.001	2	16.148	21.083	96.852	8	18.971	81.605
SORBI_3009G145700	85.37	21.452	132.006	115.672	480.21	51.495	97.517	474.851
SORBI_3009G145750	0	0	0	0	0	0	0	0
SORBI_3009G145800	1	2	3	3	3	0	2	3
SORBI_3009G145900	482.994	308.999	478.001	357.999	245.999	347.001	432.999	208
SORBI_3009G146000	0	1	3.005	2	7.046	0	0	4.018
SORBI_3009G146100	1519.484	1240	1625.994	1317.257	1977.954	1149	1933.938	1500.674
SORBI_3009G146250	47	50	13	30	15	38	38	11
SORBI_3009G146400	31	116	22	23	8	33	55	0
SORBI_3009G146500	14	4	26	23	85	12	17	29
SORBI_3009G146700	11.838	11.012	11	12.015	2	7.815	4	3
SORBI_3009G146800	1064.429	1334.178	813.43	1040.509	612.987	748.921	1324.759	661.932
SORBI_3009G146900	11.315	17.063	7.023	14.047	16.24	18.034	17.529	17.296
SORBI_3009G147000	204.283	259.042	141.715	184.973	121	121	263.584	138.016
SORBI_3009G147100	0	0	0	0	0	0	0	0
SORBI_3009G147200	0	0	0	0	2	0	0	1
SORBI_3009G147300	10	5	17.404	25	66.006	4	4	12.001
SORBI_3009G147400	0	0	1.429	5.592	11.292	1.319	4.87	8.976
SORBI_3009G147450	0	0	0	0	0	0	1	0
SORBI_3009G147500	3.005	5	0	2	10	1	2	6
SORBI_3009G147600	149	153	124	154	138	125	155	80
SORBI_3009G147700	22	43	14	16	10	22	21	8
SORBI_3009G147800	637.39	553	655	611.276	482	526	525.112	383
SORBI_3009G148000	4	13	3	7	7	4	2	10
SORBI_3009G148100	851.948	687	2050.195	1414	1478	1126.947	1388.805	1432.515
SORBI_3009G148200	305	306	245	256	147	236	365.193	135
SORBI_3009G148300	544	424	538	501.058	646	385.989	601	487
SORBI_3009G148400	0	0	0	0	0	0	0	0
SORBI_3009G148500	251.65	323	129.939	208	104	195	250.029	92
SORBI_3009G148600	62	63	37	34	24	27	32	24
SORBI_3009G148700	68	41	209.999	53	287	56	154	73
SORBI_3009G148800	58	40	48	41	103	26	44	55
SORBI_3009G148900	808	935	621.999	600	721.999	522.001	967.995	254
SORBI_3009G148950	0	0	0	0	0	0	0	0
SORBI_3009G149000	3	6	14	7	21	6	10	6
SORBI_3009G149100	0	0	0	0	0	1	0	0
SORBI_3009G149200	26	29	30.394	21	28	15	19	11
SORBI_3009G149300	120.999	131	101.606	85.16	95	68	114.787	92
SORBI_3009G149400	461	477	431.662	365	845	352	478.878	717
SORBI_3009G149500	794.54	803.023	544.856	637.239	531	505	863.174	330
SORBI_3009G149600	103	142	75	113	56	83	107.525	49.272
SORBI_3009G149700	381	259	345.772	335	308	335.556	391.728	267.8
SORBI_3009G149800	530.878	575	901	627	850	427.966	589	866
SORBI_3009G149900	493	628	344.478	379	211	335	348.345	238
SORBI_3009G150000	89	46	71	146.128	101	22	27	173
SORBI_3009G150100	20	9	8	11	47	3	3	70
SORBI_3009G150300	30	11.259	15	14.983	24	9	16.001	13
SORBI_3009G150400	1	2	1	2	11	2	0	16
SORBI_3009G150500	16	19	2	7	16	3	1	43
SORBI_3009G150600	0	0	0	0	0	0	0	0
SORBI_3009G150700	26	55.001	15	37	13.001	17.999	32.999	14
SORBI_3009G150800	0	0	0	0	0	0	0	0
SORBI_3009G150900	193.106	216	94	118	241	127	181	255
SORBI_3009G151000	0	1	0	0	0	0	1	0
SORBI_3009G151100	2	6	1	0	2	0	1	1
SORBI_3009G151200	181	234.037	120.023	182.089	107.029	138.006	169.026	68
SORBI_3009G151400	821	346	522	456	337	608	840	263
SORBI_3009G151500	0	0	0	0	0	0	0	0
SORBI_3009G151600	2	3	14	1	43	0	6	30
SORBI_3009G151700	212	228	156	154	121	175	270	81
SORBI_3009G151800	1071.001	982	756.91	946.075	779.986	774.151	1210.584	701
SORBI_3009G151900	48	29	44	55	72	20	18	68
SORBI_3009G152000	17	19	15	18	27	8	6	26
SORBI_3009G152100	96	67	76	91	99	46	75	72
SORBI_3009G152120	81.009	73	55	83	39.885	46	85	25.971
SORBI_3009G152140	0	0	0	0	3.115	0	0	8.029
SORBI_3009G152160	0	0	0	0	0	0	0	0
SORBI_3009G152180	2.147	0	0	0	1.504	0	1.532	0
SORBI_3009G152200	1549.006	912	1203.846	1256.104	1576	1332	1300.016	1366.001
SORBI_3009G152300	37	19	19	14	123	7	13	110
SORBI_3009G152350	0	0	0	0	2	0	0	1
SORBI_3009G152400	61.928	45.225	47.194	71.034	38.492	40.429	76.619	13.236
SORBI_3009G152600	825	448	1270.009	1175.018	2017	724	908.118	1739
SORBI_3009G152700	2505.014	1122	1814.885	1906	924	1991.486	2185.186	472
SORBI_3009G152800	0	1	0	0	0	1	0	0
SORBI_3009G152901	0	0	0	0	0	0	0	0
SORBI_3009G153000	3155.466	2809.113	2090.528	2461.009	1726	1795.139	2407.139	1485
SORBI_3009G153100	0	0	0	1	1	0	0	0
SORBI_3009G153200	87.004	67.015	97.424	77	85.003	34	65	40
SORBI_3009G153300	1	0	0	0	2	0	0	3
SORBI_3009G153333	0	0	0	0	0	0	0	0
SORBI_3009G153366	0	0	0	0	0	0	0	0
SORBI_3009G153400	0	0	0	0	0	0	0	0
SORBI_3009G153500	5	4	4	2	17	3	5	5
SORBI_3009G153600	721	591	755	639.84	765	531	892.964	618
SORBI_3009G153700	57	78	24	42	28	26	65	11
SORBI_3009G153800	40	80	11	15	10	51	51	7
SORBI_3009G153900	1	0	0	1	0	0	0	0
SORBI_3009G154000	0	0	0	0	1	0	0	0
SORBI_3009G154100	0	0	0	0	0	0	0	0
SORBI_3009G154200	18	4	90	32	209	20	30	90
SORBI_3009G154300	67	57	85	114	89	25	22	133
ENSRNA049443540	0	0	0	0	0	0	0	0
SORBI_3009G154400	0	0	0	0	0	0	0	0
SORBI_3009G154500	582.012	540	388.183	544	535	357.008	444	448
SORBI_3009G154600	597	570	722	486	889	300	894.507	222
SORBI_3009G154700	1208	469	1591	637.116	1290	594.93	2455.535	213
SORBI_3009G154800	238	259	289	259.397	520	195	325	338
SORBI_3009G154900	779.79	878	563	662.544	489	557	665	470
SORBI_3009G155050	318.995	300.097	506	820.692	1140.01	141	209.881	1740.001
SORBI_3009G155200	135	74	759.617	244.002	987	125	229	1437
SORBI_3009G155250	148	170	176	155	84	114	232.014	71
SORBI_3009G155300	326	335	302.072	253.57	231	239	337	165
SORBI_3009G155400	61	47	55	51	33	33	45	27
SORBI_3009G155500	82	71	536	122	304	151	325	144
SORBI_3009G155600	2504.987	2692	1396.881	2399.979	937	2011.274	2596.23	641
SORBI_3009G155700	29	31	14	40	6	20	18	4
SORBI_3009G155800	129	101	120	117	62	112	109	58
SORBI_3009G155900	746.012	640	572	649.013	515	668	611	557.606
SORBI_3009G155950	0	0	0	0	0	0	0	0
SORBI_3009G156000	704.95	777.907	663.67	707.239	798.619	560.288	675.719	472.427
SORBI_3009G156100	85.001	72.001	80	79.999	67	65.999	120.001	30
SORBI_3009G156200	118	177.947	49	62	22	104	96	31
SORBI_3009G156300	291	242	201.982	240	220	146	252	113
SORBI_3009G156400	27	15.028	10	14	12.012	24	18	2.339
SORBI_3009G156500	133.955	131.084	51.103	96.255	58.175	95.827	120.137	63.856
SORBI_3009G156600	188	153	133	206	176	81	143	463
SORBI_3009G156700	0	0	0	0	0	0	0	0
SORBI_3009G156750	1	1	1	0	0	1	1	0
SORBI_3009G156800	67	83	29	61.001	14	87.001	106.302	11
SORBI_3009G156900	374	272	381	230	247	433	530	99
SORBI_3009G157000	0	0	0	0	0	0	0	0
SORBI_3009G157050	0	0	0	0	0	0	0	0
SORBI_3009G157100	775	587	1895.103	1213.288	3340.998	1061.108	1392	1666
SORBI_3009G157200	2273.022	2462	2033.182	1977.001	1940	1318.417	1899.301	1414.948
SORBI_3009G157300	289	366.356	305.949	299.883	599	223	482.977	368.941
SORBI_3009G157400	0	3.167	1.063	2.13	0	0	0	1.059
SORBI_3009G157450	0.978	0.972	0	0	0	0	0	0
SORBI_3009G157500	317	353	199	240.977	127	111	189	111
SORBI_3009G157600	29	13	36	28	23	21	23	13
SORBI_3009G157700	53	77	65	45	223	20	43	101
SORBI_3009G157800	121	156	52	132	33	97.472	81	3
SORBI_3009G157900	219	332.314	200	223	172	107	129	149
SORBI_3009G158000	345	193	543	289	192	434.004	282	322
SORBI_3009G158100	546.932	525	435.462	436.038	333	467.07	554.896	255
ENSRNA049478932	0	0	0	0	0	0	0	0
SORBI_3009G158150	0	0	0	0	0	0	0	0
ENSRNA049478940	0	0	0	0	0	0	0	0
SORBI_3009G158200	16	5	7.998	7	39	0	2	26.999
SORBI_3009G158300	0	0	0	0	0	0	0	0
SORBI_3009G158400	0	1	0	0	0	0	0	0
SORBI_3009G158500	3	7	8.002	4	20	1	3	12.001
SORBI_3009G158600	6	23	15	28	103.265	3.981	5	105.99
SORBI_3009G158700	21	26	23	31	124.735	11.019	5	185.01
SORBI_3009G158800	6	15	11	2	1.055	10	16	3
ENSRNA049478906	0	0	0	0	0	0	0	0
SORBI_3009G158900	6	17	2	8	3	3	6	1
SORBI_3009G159000	280.028	270	258.192	287	226	145	200	177
SORBI_3009G159100	1501.205	883	1402.942	1166.064	1567	1048	2053.981	1182
SORBI_3009G159200	215	309	237	313	374	129	185	281
SORBI_3009G159300	0	0	0	0	0	0.994	0	0
SORBI_3009G159400	1785.001	1100	2409.472	2210	2264	1709.334	2093.514	2286.992
SORBI_3009G159500	49	87	38	47	24	41	49	38
SORBI_3009G159600	42	27	50	62	41	27	41	27
SORBI_3009G159700	365	324	618	1144.888	1257	113	217	465
SORBI_3009G159800	0	0	0	0	0	0	0	0
SORBI_3009G159900	2607.792	2552.07	1976.531	2305.339	900	1655.998	2014.695	665
SORBI_3009G160000	1862.215	1537	2412.591	1922.87	2207.982	1188.908	1773.927	2085.973
SORBI_3009G160100	1161	1318	806.126	987.705	631	1138.802	1256.276	529.026
SORBI_3009G160200	507	509.999	504	442.994	440	397	552.018	455
SORBI_3009G160300	0	0	0	1	0	0	1	0
SORBI_3009G160500	139	151	68	106	41	88	129	35
SORBI_3009G160600	350	357	321	362.001	401	219	358.469	294
SORBI_3009G160700	96.125	122	52	74	28	125	144	20
SORBI_3009G160800	6	4	0	1	2	6	1	2
SORBI_3009G160900	0	0	0	0	0	0	0	0
SORBI_3009G161000	426.997	413	266	382.006	264	287.474	444.076	371
SORBI_3009G161100	564	786	253.998	413	74	457	568	24
SORBI_3009G161200	169	189	112	175.395	133	116	105	129
SORBI_3009G161300	3	4	0	5	2.082	3.005	2	0
SORBI_3009G161350	0	0	0	0	0	0	0	0
SORBI_3009G161401	8	7	11	9	9	1	3	9
SORBI_3009G161451	1.488	0	0	0	1.012	0	1.144	0
SORBI_3009G161500	592	1488	379.002	714.941	60	446	1228.067	25
SORBI_3009G161600	1400.736	1208.414	975.477	1312.347	924.651	1238.131	1473.914	687.799
SORBI_3009G161550	698.986	682.255	519.269	670.03	524.566	761.106	794.573	322.086
SORBI_3009G161700	140	312	24	359	6	187	73	6
SORBI_3009G161800	144	191	176	143.043	172	91	122	121.001
SORBI_3009G161900	459	682.021	374.56	507	207	513	420	135.388
SORBI_3009G162000	368	108	495.976	426	564	291	242	393
SORBI_3009G162100	311	297	277.015	332	304	249	338.45	246
SORBI_3009G162200	1043.032	1325	654.446	954	361	934	1026.117	316
SORBI_3009G162300	37	28	9	34	6	9	20	3
SORBI_3009G162401	0	0	0	0	0	0	0	0
SORBI_3009G162500	258.936	393	157	239	236	209	155	133
SORBI_3009G162550	0	0	0	0	0	0	0	0
SORBI_3009G162600	3344.081	3183	2455.004	2934.187	2016.034	2336.034	3171.632	1495
SORBI_3009G162700	4	19	0	1	2	1	0	0
SORBI_3009G162800	0	0	0	0	0	0	0	0
SORBI_3009G162900	85	103	55	87	37	63	50	31
SORBI_3009G163000	0	0	0	0	0	0	0	0
SORBI_3009G163100	39	28	18	16	24	22	28.005	18
SORBI_3009G163400	5	6	0	1	1	2	1	2
SORBI_3009G163500	0	0	0	0	0	0	0	0
SORBI_3009G163600	152.991	124.002	140.383	127.341	72.322	181.718	165.004	67
SORBI_3009G163700	89	29	67	44	37	49	75	15
SORBI_3009G163800	3310.88	4067.576	2742.746	3052.567	2362	3099.978	5430.707	1677
SORBI_3009G163900	1410.3	2179.877	571.942	1219.162	694.525	647.696	781.669	434.346
SORBI_3009G163950	117	73	79	84	108	83	79	42
SORBI_3009G164000	845.721	796.263	808.158	888	818.905	771.957	1138.017	536
SORBI_3009G164100	14164.955	16664.906	6396.457	11397.867	4804	9065.7	11759.659	3843.82
