feature_id	SRR33083344
transcript:TraesCS1A02G024100.1	0
transcript:TraesCS1A02G024200.1	0
transcript:TraesCS1A02G024200.2	0
transcript:TraesCS1A02G024300.1	71.002
transcript:TraesCS1A02G024400.2	6.326
transcript:TraesCS1A02G024400.1	143.372
transcript:TraesCS1A02G024500.1	66
transcript:TraesCS1A02G024600.1	120
transcript:TraesCS1A02G024700.1	94.405
transcript:ENSRNA050009943-T1	0
transcript:TraesCS1A02G024800.1	0
transcript:TraesCS1A02G024900.1	0
transcript:TraesCS1A02G025000.1	0
transcript:TraesCS1A02G025100.1	7.109
transcript:TraesCS1A02G025100.2	232.542
transcript:TraesCS1A02G025200.1	1241.18
transcript:TraesCS1A02G025300.1	0
transcript:ENSRNA050009805-T1	0
transcript:TraesCS1A02G025400.1	0
transcript:TraesCS1A02G025500.1	0
transcript:TraesCS1A02G025600.1	1258.577
transcript:TraesCS1A02G025700.1	79
transcript:TraesCS1A02G025800.1	3
transcript:TraesCS1A02G025900.1	191.595
transcript:TraesCS1A02G025900.2	14.34
transcript:TraesCS1A02G026000.1	0
transcript:TraesCS1A02G026100.1	0
transcript:TraesCS1A02G026200.1	2652.042
transcript:TraesCS1A02G026300.1	16.108
transcript:TraesCS1A02G026400.1	1043.202
transcript:TraesCS1A02G026500.1	0
transcript:TraesCS1A02G026600.1	0
transcript:TraesCS1A02G026700.1	0
transcript:TraesCS1A02G026800.1	0
transcript:TraesCS1A02G026900.1	3
transcript:TraesCS1A02G027000.1	0
transcript:TraesCS1A02G027100.1	0
transcript:TraesCS1A02G027200.1	130.1
transcript:TraesCS1A02G027300.1	1
transcript:TraesCS1A02G027400.1	0
transcript:TraesCS1A02G027500.1	0.99
transcript:TraesCS1A02G027600.1	5.034
transcript:TraesCS1A02G027700.1	3.107
transcript:TraesCS1A02G027800.1	0
transcript:TraesCS1A02G027900.1	0
transcript:TraesCS1A02G028000.1	0
transcript:TraesCS1A02G028100.1	0
transcript:TraesCS1A02G028200.1	0
transcript:TraesCS1A02G028300.1	0
transcript:TraesCS1A02G028400.1	8.007
transcript:TraesCS1A02G028500.1	27.922
transcript:TraesCS1A02G028600.1	549.479
transcript:TraesCS1A02G028700.1	18.735
transcript:TraesCS1A02G028900.1	134.373
transcript:TraesCS1A02G029000.1	0
transcript:TraesCS1A02G029100.1	114.966
transcript:TraesCS1A02G029100.2	76.143
transcript:TraesCS1A02G029200.1	66.093
transcript:ENSRNA050009941-T1	0
transcript:TraesCS1A02G029300.1	4735.328
transcript:TraesCS1A02G029400.1	0
transcript:ENSRNA050009807-T1	0
transcript:ENSRNA050009808-T1	0
transcript:TraesCS1A02G029500.1	0
transcript:ENSRNA050009810-T1	0
transcript:TraesCS1A02G029600.1	0
transcript:TraesCS1A02G029700.1	2
transcript:TraesCS1A02G029800.1	915.21
transcript:TraesCS1A02G029900.1	0
transcript:TraesCS1A02G030000.1	2475.69
transcript:TraesCS1A02G030100.1	361.992
transcript:TraesCS1A02G030200.1	1
transcript:TraesCS1A02G030300.1	7
transcript:TraesCS1A02G030400.1	2
transcript:TraesCS1A02G030500.1	133.595
transcript:TraesCS1A02G030600.1	329.46
transcript:TraesCS1A02G030700.1	496.556
transcript:TraesCS1A02G030900.2	0
transcript:TraesCS1A02G030900.3	110.58
transcript:TraesCS1A02G030900.1	78.42
transcript:TraesCS1A02G031000.1	0
transcript:TraesCS1A02G031100.1	0
transcript:TraesCS1A02G031200.1	429.272
transcript:TraesCS1A02G031300.1	80.128
transcript:TraesCS1A02G031400.1	0
transcript:TraesCS1A02G031500.1	0
transcript:TraesCS1A02G031600.1	1
transcript:TraesCS1A02G031700.1	1
transcript:TraesCS1A02G031800.1	0
transcript:TraesCS1A02G031900.1	0
transcript:TraesCS1A02G032000.1	0
transcript:TraesCS1A02G032100.1	0
transcript:TraesCS1A02G032200.1	0
transcript:TraesCS1A02G032300.1	0
