feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_01G007400	82.009	84.025	110.033	149.24	66.002	76.533	1351	2196.147	343	381	1704	1861.995	450	473.411
GLYMA_01G007500	1	4	8	15	1	6	470.042	645.86	65	84	514.595	503.868	71	103.019
GLYMA_01G007600	0	0	0	0	0	0	0	0	0	0	1	1	0	1
GLYMA_01G007700	341	352.973	299	397.757	322.469	381.312	596.342	586.069	490.997	423.975	656.665	693.459	526.078	489.478
GLYMA_01G007800	10	12	41	46	10	7	165	300	226	286	218.429	363.012	282	267.462
GLYMA_01G007900	0	0	0	0	0	0	0	0	1	1	0	0	0	0.99
GLYMA_01G008000	43	78	123.29	83.003	26	45	80	115	119	116	76	125	147	146
GLYMA_01G008100	32	22	28	10	23	27	104.199	116.096	62	77	140.612	124	88.001	66
GLYMA_01G008200	2	0	0	1	0	1	208.001	286.298	85.993	95.995	169.22	312.999	200.998	198.004
GLYMA_01G008300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G008400	105	85.114	213.169	100.243	115.128	150.157	545.394	475.997	709.675	772.799	764.431	627.446	715.543	774.969
GLYMA_01G008500	855.836	1701.645	2314.882	3411.42	1024.134	871.937	15934.783	14367.381	14386.171	14914.407	20982.731	18587.849	16111.483	16406.734
GLYMA_01G008600	1744.006	1232.672	872.679	817.585	1357.568	1531.527	1326.399	1304	1398.792	1534.005	1455	1396.247	1465.002	1496.995
GLYMA_01G008700	28	42.051	39	64.944	31	23	236	224	232	223	279	286	282.315	229
GLYMA_01G008800	208	205.034	148.12	173.014	211.628	284.138	333	321.002	348.262	329.98	328	364.158	393	429.5
GLYMA_01G008900	328.242	418.617	431.936	328.064	300	455.21	409.694	511.72	500.305	553.27	613.723	607.322	594.894	570.091
GLYMA_01G009000	46	14	3	8	49.013	37	193	135	185	140	163	122	161	168
GLYMA_01G009100	0	0	0	0	0	0	1.227	0	0	0	1.956	0	0	0
GLYMA_01G009200	146	1337.985	2943.965	1812.811	143.031	91	231	392.125	309	245	310	530	321	270
GLYMA_01G009300	337.989	1107.02	1113.339	2919.477	329.527	432.012	895.346	1068.028	1115.287	1381.106	1188.558	1328.328	1509.902	1369.068
GLYMA_01G009400	301.984	162.128	168	139.32	225	260.059	938.327	867.534	626.018	812.328	1154.516	916.946	693.996	701.884
GLYMA_01G009500	24.011	30	40	31	38	25	6	6	2	2	11	7	7	3
GLYMA_01G009600	60	51	37	27	35	23	95	88	90	80	92	106	98	82
GLYMA_01G009700	39	62.063	190	73.912	33	15.035	1061.001	1117	1133.539	1158.343	1281.277	1342.053	1142.736	1251.413
GLYMA_01G009800	162.216	166	141	142.733	165	212.454	130	193	170	200	144	181	210	239
GLYMA_01G009900	1176.12	565.546	547.993	513.561	987.196	1183.569	153.107	298.982	239.997	337	205	237	301	329.995
GLYMA_01G010000	67.001	258.02	136	134.157	48	55	34	45	35	51	52.96	74	78	69
GLYMA_01G010100	123	371.02	430.029	360.815	113.004	118.375	326.142	426.681	528.659	647.343	381.313	355.479	631.854	594.909
GLYMA_01G010200	11142.645	25282.845	15925.867	27971.331	9073.97	7876.058	63.222	237.594	134.152	261.915	145.97	157.922	182.136	356.003
GLYMA_01G010300	440.662	886.233	1003.561	690.5	395.898	504.986	1073.897	1239.665	1167.933	1242.554	1303.066	1353.343	1280.183	1223.324
GLYMA_01G010400	975.119	632.591	602.022	505.072	805.411	962.173	1270.181	1163.726	1144.656	1143.462	1634.982	1556.509	1436.308	1218.303
GLYMA_01G010500	160.632	339.994	58.98	494.331	138.018	192	766.405	947.139	207.37	194.298	989.752	841.711	203.001	285.402
GLYMA_01G010600	740.999	887.604	727.632	930.319	545.428	516.601	407	365	327	356	363	408	376.419	428.733
GLYMA_01G010700	0	1	0	32	1	1	129.887	77.929	73.488	123.825	189.406	127.06	81.293	149.559
GLYMA_01G010800	264.037	211	180.25	123.795	193.211	246	313	302	237	272	395	293	321	287
GLYMA_01G010900	187.875	146.001	107.422	154.727	139.559	164.139	533	556.218	681	754	468	495	714	737
GLYMA_01G011000	4	9	13	22	2	6	60	56	47	51	50	68.001	55	65
GLYMA_01G011100	382.822	536.711	493.824	488.806	393.307	449.302	814.001	975.191	978.995	1024.985	1046.505	1122.45	1127.002	1129.979
GLYMA_01G011200	747	483.487	428.687	392.39	745.327	822.002	1368.208	1371.343	1155.485	1225.255	1529.571	1269.473	1307.662	1323.358
GLYMA_01G011300	818.023	826.5	888.007	1107.858	714.397	687.299	59.001	60.001	99.677	190.605	70.076	72.413	102.981	180.69
GLYMA_01G011400	57	35	45	32	42.56	39	85	98	64	68	76	105	62	86
GLYMA_01G011500	11	34.422	160.107	135.961	3.004	1	38	81	87.605	67	80	87	95	61
GLYMA_01G011600	0	4.828	1.002	13.079	2	13.845	621.566	669.521	307.049	319.609	622.82	650.938	344.165	405.119
GLYMA_01G011700	8.015	22.448	29.618	56.144	8.389	11.172	92.999	119.977	48.323	38.369	94.924	107.587	52.162	65.31
GLYMA_01G011800	0	5.578	0	0	0	0	0	0	7.395	0	0	0	0	0
GLYMA_01G011900	17	24	122.012	77	10	14	508	592	584	746.001	620.109	645.73	706.588	568
GLYMA_01G012000	46	22.975	114	65	18	20	25.734	35.487	34.668	46.719	16.856	15.337	43.82	34.001
GLYMA_01G012100	52	33	264.038	214	34	64.315	236.935	112.006	51.998	179.005	223.999	169	47	91.024
GLYMA_01G012200	107	119	64	47	58	104.138	574	563.681	1115.835	914.014	645.108	597.073	1065.437	995.838
GLYMA_01G012300	56	55	52	51.321	61	57	109.592	101.004	136	131	159	108	138	107
GLYMA_01G012400	570.007	379.58	287.026	363.963	565.017	591.209	207	195	248.282	313.124	210.776	191.996	269.002	287.001
GLYMA_01G012500	1094.206	868.37	625.885	697.802	861.571	1006.007	1865.261	1903.593	2050.77	2337.188	2088.532	1847.883	2085.607	2173.339
GLYMA_01G012600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G012700	259.801	219.947	217.856	143	228.042	225	307.016	344.963	464.948	481.421	350.232	332.999	499.359	512.821
GLYMA_01G012800	0	0	0	0	0	0	248.393	232.568	550.361	274.095	222.945	218.816	400.33	442.694
GLYMA_01G012900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G013000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G013100	0	1.027	1	0	0	0	4.266	7.513	17.332	34.281	3.144	7.663	33.18	32.999
GLYMA_01G013200	0	0	0	0	0	0	27.065	57.994	87.002	83.995	62.001	56	136.999	120.003
GLYMA_01G013300	0	0	0	0	0	0	33	78	60	68	63	88	98	92
GLYMA_01G013400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G013500	43.63	25.652	114.104	119.059	9.426	15.494	0	1.129	0	0	2.843	2.499	0	2.467
GLYMA_01G013600	326.993	307.282	276.013	231.779	268.51	292.081	329.406	423.896	316.027	356.608	355.172	385.268	419.093	355.109
GLYMA_01G013700	12	7	5	5	16	4	0	0	0	0	0	0	0	1
GLYMA_01G013800	196	131.075	63.981	70	110.325	101	30	35	48	43	24	30	53	59
GLYMA_01G013900	223	157.614	80	131.085	207.068	354.742	1020.648	873.507	892.454	987.53	1143.016	965.037	800	1106.629
GLYMA_01G014000	12	28	36	93.009	26	26	1587.333	1371.111	179.626	172.63	1827.286	1464.424	173.997	173.572
GLYMA_01G014100	15	30	58.355	52.998	12.999	21	124.709	150.223	192.05	223.646	160.785	174.51	221.61	202.243
GLYMA_01G014200	151	246.222	206.562	149.436	133.997	178.987	177.008	187.841	166	189.019	245.022	195.012	218.486	246.435
GLYMA_01G014300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G014400	542.401	773.617	491.611	535.181	382.979	502.024	99	98.997	128	125	127.047	102	142	153.599
GLYMA_01G014500	166	169.994	178.608	124	144.65	137	155	173	140	152	204	182	185	167
GLYMA_01G014600	30	123.025	234.037	62	31.689	26	2	1	1	2	7	2	1	4
GLYMA_01G014700	175.623	543.423	508.285	393.37	116.962	137.476	3007.487	3427.909	269.21	301.521	4034.154	4065.726	353.923	406.523
GLYMA_01G014800	145.128	252.038	161.25	114.999	130.005	159.002	51.993	63.92	83	86.925	77	93.916	103	92.968
GLYMA_01G014900	613.398	658.075	563.377	533.609	535.189	518.362	76	72.685	84	77.999	91.671	96.841	74.607	88.999
GLYMA_01G015000	2855.983	2372.886	1884.38	2016.645	2588.421	2730.055	3305.737	3433.224	3287.299	3782.33	4037.937	3178.697	3811.167	3748.742
GLYMA_01G015100	3676.143	3768.955	2111.089	3051.276	2783.187	2927.964	312	408	438	534	347	349	492	546
GLYMA_01G015200	26.689	17.061	14.295	31.247	21.44	41.972	26.79	18.661	15.791	15.364	26.419	33.401	22.211	29.977
GLYMA_01G015300	272	221.078	149	323.447	286	329.239	117	119	183	190	141	126	193	195
GLYMA_01G015400	409.167	472.616	444.93	312.011	313.004	259.22	253	223.098	328	337.999	205.238	237	262	301.274
GLYMA_01G015500	625.928	493.498	302.764	623.663	539.48	633	1075.661	1018.993	973.152	1117.226	1081.101	1043.968	1011.063	1048.475
ENSRNA049760919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G015600	193	221	156.203	178.45	184	199.043	464.576	401.465	187	194.325	494	383	213.319	212
GLYMA_01G015700	168.861	102	80.999	35.037	135.001	186.999	50	45	97.999	89.009	58	54	125.001	107.001
GLYMA_01G015800	1	0	1	0	0	0	0	0	0	0	0	1	0	0
GLYMA_01G015900	530.709	461.152	387.181	416.894	418.585	465.716	486.628	503.656	523.406	531.914	590.458	540.325	601.472	661.09
GLYMA_01G016000	4	0	5	2	6	5	2	0	1	0	1	1	0	0
GLYMA_01G016100	76	64.003	51.072	28	57.002	86	8	17	9	18	26	25	23	30
GLYMA_01G016200	165.492	133.711	110.498	117.952	156.552	126.593	71.959	96.938	61.688	78.841	81.636	56.859	79.111	105.035
GLYMA_01G016300	14.508	10.289	6.32	4.549	4.448	22.126	3.041	4.062	3.312	6.159	5.364	8.141	14.889	4.965
GLYMA_01G016400	234	185	163	145	191.614	174.064	181.386	217.832	195.902	221.73	203.162	194.972	251.304	237.844
GLYMA_01G016500	1014.706	2267.582	2262.044	1410.892	787.388	705.728	5.988	15.2	7.11	6.098	13.34	11.632	18.49	18.306
GLYMA_01G016600	18	3	18	5	22	16	457.486	759.503	87.131	130.998	448.483	459.446	159.004	134.485
GLYMA_01G016700	0	0	0	0	0	0	240	247	181	147	307	256.852	179	158
GLYMA_01G016800	337	424.865	325.577	319.16	285.993	335.624	716.368	623.001	542.002	621	756.208	736.996	513.997	621.303
GLYMA_01G016900	380.297	298.66	240.037	198.065	312.104	370.987	362.013	387.454	316.005	350.998	419.003	409.606	376.534	350.02
GLYMA_01G017000	4714.245	1036.17	476.018	488.22	3545.243	3557.113	685	523	356.011	416.316	700.999	545	403.902	392
GLYMA_01G017100	318.114	378	349.225	294.749	285	289.956	1964.148	2420.855	928.624	717.708	2019.716	2110.465	1293.802	1193.503
GLYMA_01G017200	0	0	0	0	0	0	0	0	0	0	2	1	0	0
GLYMA_01G017300	4	16	44.166	15	8	10	55.88	75	112.001	96.529	60	57	130.668	133.998
GLYMA_01G017400	379.86	245.555	284.522	430.139	311	306.262	333	265	242	215.022	415	350	229	259
GLYMA_01G017500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G017600	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GLYMA_01G017700	3771.73	921.942	613.678	1017.895	2880.037	3279.246	4320.854	4184.237	6981.347	9723.848	5338.966	4408.038	7476.763	7558.011
GLYMA_01G017800	305.198	172	140	99.014	200.064	222.015	874.405	960.996	226.998	200.018	877.837	744.038	201.005	237
GLYMA_01G017900	248.411	234.846	161	134.856	214.583	213.011	93	74	119	111	89	84	127	97
GLYMA_01G018000	619.199	249.916	248.796	253.067	848.111	716.455	1347.83	1026	794	562	1503.999	1238.944	881.999	807.992
GLYMA_01G018100	9	182.956	606.382	1305.645	5	2	2701	2529	2148	3332	1629.002	1795	1927	2179.015
GLYMA_01G018200	0	0	0	0	0	0	1	0	1	0	1	0	0	1
GLYMA_01G018300	95.229	93.028	86	65	93	100.026	79	122	128	109	93	123	185	119
GLYMA_01G018400	2331.398	2336.958	2051.043	1454.318	2041.881	1901.818	2027.001	2069.005	1004.997	1078	2609.968	2258.375	1128.424	1099.002
GLYMA_01G018500	0	3	0	0	0	1	0	1	0	1	0	0	1	0
GLYMA_01G018600	143.002	212	211.049	128	141.054	169.868	53	87	81	90	89	80	82	92
GLYMA_01G018700	180.172	179.7	174.018	136.07	196.992	195.2	453	442	494	556.004	479	464.272	512	529
GLYMA_01G018800	12	40	46	51.059	4	10	589.007	459	858.998	1023.245	485	428.005	618.992	932.999
GLYMA_01G018900	0	0	0	0	0	0	0	5	2	2	1	3	2	1
GLYMA_01G019000	5	18	20	14	4	13	86.43	96.002	155.993	137.495	95	109.807	187.014	174.797
GLYMA_01G019100	2640.821	1270.879	1100.29	921.665	2054.781	1867.752	194	211.999	262	333	280	225	262.078	282.049
GLYMA_01G019200	109	96	105	168.237	82	61.02	3098.198	2596.569	5497.117	6134.946	3487.44	2845.349	4747.868	5440.112
GLYMA_01G019300	46	160.01	308.427	166.008	42	41	128	112	129.001	143.995	152.948	138.159	165	136
GLYMA_01G019400	716.371	720.299	872.217	537.295	597.752	796.031	1419.967	1488.15	1940.995	2278.854	1620	1676.257	1896.134	2171.437
GLYMA_01G019500	9	24	63	24	12.106	37	104.001	140	217.002	292.996	91	90.003	178.997	199
GLYMA_01G019600	102.001	80.07	51.013	52.021	66	72	81	107	102	110	85	92	113	95
GLYMA_01G019700	27	90.844	196.999	59.058	66.859	63	174.762	247.811	487.592	508.4	211.7	217.331	491.169	425.781
GLYMA_01G019800	953.111	702.153	612.369	2590.819	724.243	976.394	6537	5798.09	7209.702	8101.256	6502.998	5171.999	7057.763	6917.927
GLYMA_01G019900	431.12	256.063	231.189	178.355	331.571	447.461	114.627	130.278	118.7	171.559	153.101	108.736	125.233	125.034
GLYMA_01G020000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G020100	5	13	1.465	24.005	6	6	2107.421	3190.184	2127.144	2381.999	2714.914	2537.291	3095.821	2255.507
GLYMA_01G020200	121	100.182	75.003	116	92.033	118.395	254	156.715	191	188	231	236	155.128	202
GLYMA_01G020300	4320.178	3652.194	1835.892	2931.856	4138.092	4777.157	664.476	744.485	652.254	693.636	861.074	910.889	844.224	900.505
ENSRNA049760916	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G020400	0	0	2	1	0	1	4	5	12	19	3	4	9	14
GLYMA_01G020500	11	1	0	2	12	13	117.993	97.002	89.007	63	151	213	136	118.003
GLYMA_01G020600	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GLYMA_01G020700	0	0	0	0	0	0	2.007	4	6	2	7	2	8	5
GLYMA_01G020800	19	3	17.907	4	9	4	3	6	9	4	6	9	15	18
GLYMA_01G020900	60	56	186.447	192.611	74	62	32	42	36	32	56	73	87	66
GLYMA_01G021000	180	315.324	326.953	222	218.483	282	0	0	0	0	0	0	0	0
GLYMA_01G021100	95	68.009	78	50.196	99	77.699	19	17	15	19	24	20	10	17
GLYMA_01G021200	5	7	28.001	11.001	0	8	77.999	142.86	104.321	118.929	135.037	167.935	114.441	142.454
GLYMA_01G021300	263.994	202	202.128	169.748	189	222.01	111.007	133.997	149.991	146.52	137.999	151.996	186.998	151.001
GLYMA_01G021400	488.437	378.568	335.252	585.428	484.317	592.212	1091.377	1325.539	875.673	1011.568	1402.213	1275.467	1124.115	1023.212
GLYMA_01G021500	0	0	0	0	0	0	0	0	0	0	1	1	1	0
GLYMA_01G021600	1410.037	435.875	340.205	350.139	926.201	1128.221	1008	937	1178.455	1581.547	1217.314	943	1297.229	1401.384
GLYMA_01G021700	83	49	27	24	146.319	243.158	0	0	1	0	0	0	1	0
GLYMA_01G021800	0	0	0	0	0	0	0	0	0	1.025	0	0	0	0
GLYMA_01G021900	25	20	20	22	49.82	47	0	0	0	0	0	0	0	1
GLYMA_01G022000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G022100	2329.764	2025.058	1764.825	1663.6	2461.186	2722.299	1430	1510	2079	2529.849	1486	1531	2040	2270
GLYMA_01G022200	0	0	0	0	0	1	0	3	0	0	6	3	0	0
GLYMA_01G022300	14	15	21	4	8.03	10	11	25	10	19	16	16	11	15
GLYMA_01G022400	32	28	43	49	29	28.022	705	887	801	1167	710.003	635	811	1039
GLYMA_01G022500	1	5	5	1	2	4	238.005	194.655	183.2	242.999	336.103	320.873	220.119	318.969
GLYMA_01G022600	2450.546	1365.336	600.395	661.645	1798.212	2093.078	179.002	297	376.004	417.502	184.002	195	444.63	451.266
GLYMA_01G022700	26	236.826	336.956	134.003	32	39	134.387	153.007	160.997	185.999	168	179	199.085	153.728
GLYMA_01G022800	1448.015	205.093	98	96.007	1474.377	1537.645	99.993	106.44	134.179	120.301	161.246	150.994	183.989	150.031
GLYMA_01G022900	19	8	18	24.041	27	21	90.005	91.928	61	59.79	141.951	144.471	77.553	78.956
GLYMA_01G023000	1558.5	574.65	476.868	643.116	1474.55	1342.852	592.595	797.388	1128.386	989.952	544.637	618.204	1213.064	1074.742
GLYMA_01G023100	0	0	0	0	0	0	0	0	0	0	0	1	1	0
GLYMA_01G023200	1547.735	1329.953	605.917	908.196	1072.419	1154.782	411.44	522.775	468.11	536.6	471.988	436.071	551.949	551.752
GLYMA_01G023300	1826.374	3033.743	2260.717	2396.756	1672.452	1528.941	669.444	777.1	581.373	596.903	970.579	925.597	754.686	727.325
GLYMA_01G023400	0	0	0	0	0	0	0	0	1	0	0	2	2	3
GLYMA_01G023500	118	134	83.018	81	90.978	148.001	574.001	581.995	511.996	709.304	453.994	445	622	647
GLYMA_01G023600	567	676.821	508.727	441.778	479.453	502.004	412.863	445.34	388.65	436.331	585.989	527.382	463.345	465.436
GLYMA_01G023700	55	142	104.82	134.988	59	108	126	181	138	184	194	210.081	210	166
GLYMA_01G023800	16	21	24	17	16	49	9	9	37	36.846	14	17	33	27
GLYMA_01G023900	433.987	505.002	292.213	255.03	420.003	453	310.465	375.432	372.997	475.001	399.501	371.002	512.99	415.429
GLYMA_01G024000	658.092	740.258	914.279	1817.337	607.075	458.151	15770.784	14193.319	2565.392	1945	16028.205	14300.307	1575	1783
GLYMA_01G024100	0	5	0	0	0	3	0	0	0	0	0	0	0	0
GLYMA_01G024200	2	3	1	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G024300	34	79	44	486.958	39.046	37	460	322.104	33	36	595	461.047	31	52
GLYMA_01G024400	2	0	0	0	2	3	2	5	3	3	4	5	6	5
GLYMA_01G024500	70	112.238	54.192	306.695	72.005	107.351	180	155	5	9	196	258	7	12
GLYMA_01G024600	879.834	598.796	344.493	418.395	842.186	977.646	269.339	327.002	283.312	285.066	292	325.002	374.003	393
GLYMA_01G024700	104.857	147.121	104	119.113	73	113.988	110	145	207	181.997	181.868	170	245	252
GLYMA_01G024800	18	46	49	19	11	22	1	0	0	0	0	2	0	0
GLYMA_01G024900	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G025000	216.009	98.066	204.185	35	185	199.234	0	4	6	3	0	4	2	2
GLYMA_01G025100	1337.156	5176.904	4799.615	3181.574	1033.834	1033.565	7711	9538.571	6270.924	6726.706	7501.015	8630.895	6061.724	6586.197
GLYMA_01G025200	885.978	822.135	495.162	534.907	897.639	1076.372	7	40	16	42	13	36	37	64
GLYMA_01G025300	137	94.836	260.994	225.88	103	127.172	151.835	160.379	161.725	226.282	213.832	211.706	155.416	176.834
GLYMA_01G025400	9	9	6	2	8	7	0	1	0	1	2	2	0	0
GLYMA_01G025500	30	271.787	280.448	303.169	43	44	68	55	117	100	73	92	113	111
GLYMA_01G025600	323.153	158.313	153	209.007	266.344	330.2	533	517	582	713.02	617	562	567	641
GLYMA_01G025700	1	1	0	0	0	2	19	8	54	88	20	9	37	51
GLYMA_01G025800	280.109	106	82.2	193.23	140.204	138	924	501	1480.589	2114.635	1335	707	1132	1630
GLYMA_01G025900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G026000	410.787	812.471	575.065	570.001	355.61	367.805	94.315	176.463	162.688	211.393	156.744	146.161	226.429	220.233
GLYMA_01G026100	673.003	848.681	809.358	805.928	664.719	780.947	1366	1377.38	1723.329	1527.999	1246.044	1555	1805.235	1817
GLYMA_01G026200	44	76	100.19	113.871	63	64	680.982	772.936	802.03	546.944	986.787	1004.441	1136.999	855.094
GLYMA_01G026300	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSRNA049760882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G026400	78	80	52	173.703	72	127	107	120.058	137	149	148	132	164	126
GLYMA_01G026500	261.055	207.202	143	136.005	183.994	199	791	739	585.002	739	896	668	611.002	636.003
GLYMA_01G026600	4	3	7	3	6	1	54	45	44	31	64	57	53.994	65
GLYMA_01G026700	17028.317	15381.261	9534.144	19471.856	12961.715	11322.899	1226.553	1299.359	1170.986	1670.403	1442.458	1182.683	1486.649	1525.535
GLYMA_01G026800	220.445	330.991	328.66	258.457	184.924	253.176	76.46	79.754	110.535	126.252	80.43	132.083	130.009	116.055
ENSRNA050000476	0	0	0	0	0	0	5	3	8	3.004	3.022	2	9	2.999
ENSRNA050000471	0	0	1	0	0	0	5.001	0	1	1.028	27.038	1	2.993	2
GLYMA_01G026900	8	8	5	2	12	16	6	4	6	4	12	3	4	3
ENSRNA050000474	0	0	0	0	0	0	3	2	2	1.996	1	0	0	1
GLYMA_01G027000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G027100	0	0	0	0	0	0	2	4	6	9	0	3	4	1
GLYMA_01G027200	0	0	0	0	3	0	4	9	6	17	7	4	7	5
GLYMA_01G027300	272.529	445.578	477.762	394.748	243.908	283.972	1186.322	1330.121	1472.103	1629.624	1584.272	1374.969	1579.258	1606.058
GLYMA_01G027400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G027500	1868.199	930.826	347.008	539.858	1418.666	1252.691	663.93	910.13	211.336	242.376	863.118	964.726	248.591	314.315
GLYMA_01G027600	45	56	52.106	22	44.001	49	4	1	3	2	9	5	2	3
GLYMA_01G027700	222	173.097	156	146.193	182.112	243.736	228	269.452	256.998	209.331	273.979	276.029	266	243
GLYMA_01G027800	24	52	97	30	16.001	17	86.307	84.534	110.465	159.879	96.231	141.162	122.21	154.515
GLYMA_01G027900	2	1	4	1	0	3	22.998	77.01	63	103.002	34.995	36.485	57	81.995
GLYMA_01G028000	0	0	0	0	0	0	4	3	1	1	7	7	2	0
GLYMA_01G028100	130.001	222.101	199.637	171.262	84.195	98.001	583.914	669.07	383.144	455.417	684.974	603.208	427.656	452.305
GLYMA_01G028200	75.348	93	126.98	207.763	53.022	50	8	7	6	11	9.036	8	7.84	7
GLYMA_01G028300	0	0	0	0	0	3	48	55	36	38.001	58	53	25	33
GLYMA_01G028400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G028500	84.006	32.001	18	58	109	115.897	588	489	516	490	606	521	462	655
GLYMA_01G028600	24	108.279	174	100.177	23	17	24.43	19.992	25	26.373	26.003	36.416	31.375	39.355
GLYMA_01G028700	293.445	469.729	615.112	388.015	253.451	266.478	321.557	390.75	486.44	505.171	394.366	401.761	537.726	579.091
GLYMA_01G028800	106	54	80.022	145.113	102	86.873	351	258	166	181	325	335	171	151
GLYMA_01G028900	832.673	1006.302	1065.632	961.747	761.623	812.464	1100.967	1341.001	1265.561	1079.997	1560.098	1927.672	1667.229	1464.749
GLYMA_01G029000	385.322	407.67	406.398	375.584	321.027	439.501	781.373	805.011	928.732	1041.139	912.016	848.807	949.688	1028.673
GLYMA_01G029100	797.705	792.965	465.946	725.633	679.855	773.178	855.776	886.671	461.996	666.331	966.003	710.519	460.052	682.751
GLYMA_01G029200	1387.385	1727.011	1669.064	1906.242	1171.457	1480.442	4637.396	4475.8	5279.908	5363.964	4764.604	5347.091	5377.963	5466.347
GLYMA_01G029300	21	7	19	8	64	128	3	1	1	3	7	6	1	1
GLYMA_01G029400	54.997	31.744	20.086	21.123	63.904	64.974	61.31	64.124	52.461	68.72	65.011	63.802	78.254	62.065
GLYMA_01G029500	155.46	151.001	143.094	162.002	159.002	170.001	355.541	331.94	579.519	743.175	420.387	354.176	697.202	715.831
GLYMA_01G029600	842.205	717.952	596.6	720.279	734.404	892.23	1553.652	1553.246	1537.009	1656.674	1757.898	1591.999	1676.824	1671.844
GLYMA_01G029700	32	32	41.713	16	28	31	23	29	48	39	21	23	34	38
GLYMA_01G029800	527.34	904.583	1016.227	1163.599	554.131	792.24	2334.428	2411.618	2645.245	2635.037	2366.076	2501.659	2972.306	2824.237
GLYMA_01G029900	5	1	1	1	0	2	4	3	7.997	6.999	3	6.489	7	4
GLYMA_01G030000	25	30	37	30	8.002	10	85	94	152.162	98	83	120	144	149
GLYMA_01G030100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G030200	1	0	0	1	0	0	0	1	0	0	2	1	0	1
GLYMA_01G030300	393.437	144	84.013	79	301.961	320.772	1647.385	1997.494	94	81.995	2087.989	1572.001	104	88
GLYMA_01G030400	414.025	101.014	108.011	286.223	352.045	416.902	781.659	667	745.886	1044.054	794	627	630.999	907
GLYMA_01G030500	684.209	1563.125	941.053	1697.312	494.437	368.793	127.822	131.639	100.883	97.206	133.713	110.727	119.428	112.698
GLYMA_01G030600	295	325	251.838	402.381	283.521	361.856	614.002	706	892.984	929.002	731.623	808.994	1053.987	906.366
GLYMA_01G030700	18.182	13	1	2	12	8	0	0	0	0	0	0	0	0
GLYMA_01G030800	407.076	468.236	364.056	479.394	412.074	494.034	840.078	949	1116.008	1214.638	881.642	994.006	1165.634	1292.684
GLYMA_01G030900	205	644.358	981.201	1191.033	141	124.074	224.323	341.991	452.82	452.599	311.873	399.707	443.004	415.007
GLYMA_01G031000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G031100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G031200	50	37.142	33	24	45	48	74	59	81	86	52	66	78	82
GLYMA_01G031300	1	5	26	22	1	2	77	88	91	87	79	91	122	127
GLYMA_01G031400	5150.126	4096.493	3124.451	2422.139	3922.185	4115.5	1852.581	2080.98	2136.705	2231.227	2156.586	2037.865	2414.168	2420.255
GLYMA_01G031500	128.001	121.573	211.109	303.81	118.002	215.573	431.637	387.736	349.366	353.935	578.023	596.739	467.322	558.493
GLYMA_01G031600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_01G031700	311.035	482.821	417.576	400.607	317	318.739	638.001	802	637	687.464	755.845	1071.001	822	701.884
GLYMA_01G031800	373.42	199.524	97.082	64.017	295.96	417.71	417.499	648.153	1034.482	1014.945	501.755	554.105	1400.314	922.866
GLYMA_01G031900	820.12	257.036	449.181	728.677	640.076	728.388	3466.901	3302.071	2546.813	3874.325	4158.599	3449.36	2151.627	3028.502
GLYMA_01G032000	1	202.093	412.06	143	17	6	90	113.414	199	152	117	147	265	205
GLYMA_01G032100	565.467	735.007	656.083	528.563	505.512	602.229	710.264	854.524	840.549	939.055	937.35	972.905	1109.401	1017.572
GLYMA_01G032200	1	13	22	11	17	14	19	13	32	38	24	23	35	53
GLYMA_01G032300	107.231	65	47	263	164.003	220.879	751	842	139	114.448	883	786	158.028	200
